chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
4	154060000	154590000	4	154060000	154590000	255,255,0	1.1249	0.074842	0.1076	0.5057	0.74786
4	3040000	3960000	4	3040000	3960000	255,255,0	0.98865	0.083838	0.096599	0.57892	0.612
4	119890000	120430000	4	119890000	120430000	255,255,0	1.1216	0.073732	0.10534	0.63374	0.58711
4	124690000	125200000	4	124690000	125200000	255,255,0	1.3249	0.084558	0.089204	0.65692	0.68462
4	103360000	104030000	4	103360000	104030000	255,255,0	1.7063	0.089456	0.081671	0.72638	0.90642
4	110910000	111460000	4	110910000	111460000	255,255,0	1.6728	0.065493	0.10419	0.79762	0.82937
4	151170000	151810000	4	151170000	151810000	255,255,0	1.5517	0.080572	0.088786	0.92285	0.67285
4	1110000	1340000	4	1110000	1340000	255,255,0	1.3123	0.043514	0.12425	0.70455	0.82576
4	174390000	175080000	4	174390000	175080000	255,255,0	1.1161	0.077222	0.088372	0.64958	0.5605
4	122750000	123520000	4	122750000	123520000	255,255,0	1.4829	0.090214	0.073536	0.84953	0.56883
4	72030000	72570000	4	72030000	72570000	255,255,0	1.0968	0.083952	0.078736	0.59808	0.69684
4	7150000	8030000	4	7150000	8030000	255,255,0	1.2107	0.083987	0.076958	0.72262	0.65031
4	9510000	9680000	4	9510000	9680000	255,255,0	0.99646	0.11116	0.048584	0.52778	0.65278
4	72590000	73160000	4	72590000	73160000	255,255,0	1.4186	0.082393	0.075762	0.75739	0.78941
4	73170000	73910000	4	73170000	73910000	255,255,0	1.5454	0.076331	0.076483	0.83857	0.8225
4	94710000	95070000	4	94710000	95070000	255,255,0	1.2111	0.081018	0.071065	0.75	0.60185
4	38760000	39450000	4	38760000	39450000	255,255,0	0.95188	0.091956	0.058831	0.65481	0.50695
4	89440000	90050000	4	89440000	90050000	255,255,0	1.4756	0.062567	0.087276	0.6914	0.83548
4	115350000	115620000	4	115350000	115620000	255,255,0	1.1161	0.069518	0.078825	0.5989	0.65385
4	87830000	88030000	4	87830000	88030000	255,255,0	1.5758	0.098813	0.047822	0.79	0.77
4	128520000	129070000	4	128520000	129070000	255,255,0	0.99507	0.086195	0.059012	0.54101	0.56746
4	85460000	85920000	4	85460000	85920000	255,255,0	1.5831	0.063668	0.080527	0.76749	0.862
4	77350000	78150000	4	77350000	78150000	255,255,0	1.0858	0.075918	0.067807	0.54063	0.75187
4	100440000	100870000	4	100440000	100870000	255,255,0	1.5228	0.066207	0.075627	0.76623	0.86797
4	124020000	124640000	4	124020000	124640000	255,255,0	1.5576	0.063235	0.078467	0.79501	0.75963
4	40340000	40860000	4	40340000	40860000	255,255,0	0.78975	0.057391	0.083757	0.5074	0.55178
4	48560000	48970000	4	48560000	48970000	255,255,0	1.614	0.036581	0.099491	0.87857	0.93571
4	73930000	74140000	4	73930000	74140000	255,255,0	1.5244	0.067053	0.068582	0.79091	0.79091
4	79910000	80250000	4	79910000	80250000	255,255,0	1.2045	0.097815	0.037721	0.80969	0.51211
4	95590000	96040000	4	95590000	96040000	255,255,0	1.503	0.071765	0.063531	0.68182	0.85968
4	67940000	68210000	4	67940000	68210000	255,255,0	1.02	0.065654	0.06953	0.52198	0.74176
4	183840000	184190000	4	183840000	184190000	255,255,0	1.6998	0.058742	0.07622	0.8268	0.80719
4	10110000	10560000	4	10110000	10560000	255,255,0	1.8555	0.066539	0.06792	0.89526	0.89921
4	169850000	170440000	4	169850000	170440000	255,255,0	1.1648	0.063256	0.069937	0.61724	0.6931
4	37580000	38050000	4	37580000	38050000	255,255,0	1.2419	0.081012	0.05112	0.69746	0.75543
4	87390000	87810000	4	87390000	87810000	255,255,0	1.3593	0.063299	0.068798	0.69841	0.80726
4	26450000	27030000	4	26450000	27030000	255,255,0	1.5112	0.060724	0.071211	0.59215	0.92985
4	54040000	54530000	4	54040000	54530000	255,255,0	0.81068	0.074425	0.055853	0.58167	0.52833
4	160130000	160390000	4	160130000	160390000	255,255,0	1.2288	0.043991	0.085381	0.50888	0.86391
4	140700000	141230000	4	140700000	141230000	255,255,0	1.1093	0.067977	0.060714	0.57692	0.72792
4	83750000	84210000	4	83750000	84210000	255,255,0	1.3457	0.063278	0.065398	0.82798	0.66163
4	8430000	8620000	4	8430000	8620000	255,255,0	1.4205	0.056741	0.071901	0.72222	0.76667
4	112990000	113220000	4	112990000	113220000	255,255,0	1.635	0.08182	0.046656	0.84091	0.73485
4	47660000	48110000	4	47660000	48110000	255,255,0	0.80458	0.05598	0.072334	0.583	0.53162
4	9700000	10060000	4	9700000	10060000	255,255,0	1.6569	0.069574	0.058693	0.85494	0.8858
4	79510000	79820000	4	79510000	79820000	255,255,0	1.7082	0.045239	0.08222	0.86653	0.86992
4	86000000	86310000	4	86000000	86310000	255,255,0	1.3123	0.068105	0.059345	0.80417	0.6625
4	8160000	8630000	4	8160000	8630000	255,255,0	1.4322	0.059125	0.068162	0.69746	0.85326
4	165680000	166020000	4	165680000	166020000	255,255,0	1.3266	0.077702	0.04955	0.78893	0.71972
4	148530000	148810000	4	148530000	148810000	255,255,0	1.2372	0.072403	0.054586	0.64796	0.77041
4	108930000	109530000	4	108930000	109530000	255,255,0	1.8598	0.061814	0.065163	0.93688	0.86685
4	109740000	110260000	4	109740000	110260000	255,255,0	1.82	0.065774	0.060365	0.9068	0.91568
4	184750000	185120000	4	184750000	185120000	255,255,0	1.5356	0.056491	0.069121	0.76901	0.75731
4	75030000	75200000	4	75030000	75200000	255,255,0	1.1239	0.053658	0.071952	0.70833	0.65278
4	82310000	82830000	4	82310000	82830000	255,255,0	1.5569	0.069072	0.056537	0.88609	0.73521
4	144670000	145070000	4	144670000	145070000	255,255,0	1.8452	0.057744	0.067668	0.8125	0.9375
4	7150000	7800000	4	7150000	7800000	255,255,0	1.2339	0.061376	0.063782	0.82481	0.5786
4	22400000	22700000	4	22400000	22700000	255,255,0	0.99496	0.066647	0.058248	0.57778	0.57778
4	71470000	71920000	4	71470000	71920000	255,255,0	1.8718	0.066618	0.058053	0.94664	0.86364
4	74520000	75020000	4	74520000	75020000	255,255,0	1.6781	0.056781	0.067098	0.8448	0.9024
4	129100000	129800000	4	129100000	129800000	255,255,0	1.5329	0.060123	0.062825	0.79316	0.72256
4	150950000	151170000	4	150950000	151170000	255,255,0	1.2039	0.055386	0.06731	0.64286	0.71111
4	186540000	186970000	4	186540000	186970000	255,255,0	1.4889	0.06182	0.060138	0.77273	0.7684
4	74150000	74520000	4	74150000	74520000	255,255,0	1.1831	0.064575	0.056671	0.77485	0.62281
4	10160000	10410000	4	10160000	10410000	255,255,0	1.3414	0.064066	0.056894	0.50641	0.83974
4	170710000	171000000	4	170710000	171000000	255,255,0	1.783	0.047415	0.073379	0.82381	0.8619
4	3960000	4190000	4	3960000	4190000	255,255,0	1.4866	0.067287	0.053262	0.79545	0.7803
4	95220000	95540000	4	95220000	95540000	255,255,0	1.6886	0.056322	0.063903	0.82422	0.84766
4	6590000	7100000	4	6590000	7100000	255,255,0	1.5973	0.068412	0.051434	0.78	0.92154
4	159170000	159560000	4	159170000	159560000	255,255,0	1.2577	0.062511	0.057022	0.73421	0.74474
4	190540000	190690000	4	190540000	190690000	255,255,0	1.3623	0.050937	0.065833	0.55357	0.58929
4	127540000	127900000	4	127540000	127900000	255,255,0	1.5459	0.056043	0.060301	0.85494	0.70679
4	84390000	84570000	4	84390000	84570000	255,255,0	1.2813	0.046912	0.069338	0.64198	0.74074
4	54790000	55100000	4	54790000	55100000	255,255,0	1.5557	0.048522	0.067553	0.84583	0.89583
4	170510000	170690000	4	170510000	170690000	255,255,0	1.4504	0.06469	0.050772	0.74074	0.71605
4	146110000	146530000	4	146110000	146530000	255,255,0	1.2718	0.069938	0.044734	0.83447	0.58957
4	144110000	144450000	4	144110000	144450000	255,255,0	1.4604	0.060696	0.05392	0.7474	0.83737
4	8230000	8420000	4	8230000	8420000	255,255,0	1.3169	0.053726	0.060594	0.7	0.74444
4	128520000	128680000	4	128520000	128680000	255,255,0	1.3016	0.063443	0.050493	0.67188	0.67188
4	72610000	72820000	4	72610000	72820000	255,255,0	1.2958	0.075304	0.038192	0.75455	0.73636
4	175270000	175650000	4	175270000	175650000	255,255,0	1.8322	0.04772	0.065775	0.88643	0.88643
4	155250000	155470000	4	155250000	155470000	255,255,0	1.2726	0.04671	0.065609	0.7438	0.71074
4	110340000	110900000	4	110340000	110900000	255,255,0	1.595	0.064184	0.047374	0.77971	0.86337
4	38170000	38740000	4	38170000	38740000	255,255,0	1.7949	0.063209	0.048197	0.89532	0.93966
4	166040000	166400000	4	166040000	166400000	255,255,0	1.7957	0.049326	0.061146	0.90432	0.91049
4	82860000	83150000	4	82860000	83150000	255,255,0	1.1641	0.052816	0.057365	0.60476	0.7381
4	83380000	83700000	4	83380000	83700000	255,255,0	1.6648	0.046419	0.062842	0.87891	0.87109
4	178150000	178480000	4	178150000	178480000	255,255,0	1.0907	0.060069	0.048319	0.68015	0.55515
4	123520000	123860000	4	123520000	123860000	255,255,0	1.7327	0.046764	0.06136	0.82353	0.83737
4	96070000	96370000	4	96070000	96370000	255,255,0	1.5389	0.065333	0.041319	0.89778	0.65778
4	78150000	78540000	4	78150000	78540000	255,255,0	1.0208	0.05449	0.052035	0.59737	0.67632
4	154690000	155010000	4	154690000	155010000	255,255,0	1.0031	0.063499	0.042604	0.71047	0.52967
4	80900000	81260000	4	80900000	81260000	255,255,0	1.3698	0.052415	0.053207	0.59275	0.88231
4	68310000	68590000	4	68310000	68590000	255,255,0	1.3731	0.064356	0.041003	0.83163	0.71939
4	158890000	159100000	4	158890000	159100000	255,255,0	0.7985	0.04667	0.058582	0.51818	0.50909
4	139950000	140300000	4	139950000	140300000	255,255,0	1.6649	0.063763	0.040761	0.9183	0.80065
4	108670000	108870000	4	108670000	108870000	255,255,0	1.1786	0.041747	0.061114	0.67	0.67
4	78880000	79450000	4	78880000	79450000	255,255,0	1.2234	0.051338	0.051189	0.7769	0.68974
4	81980000	82280000	4	81980000	82280000	255,255,0	1.5408	0.045447	0.056925	0.83556	0.85333
4	129810000	130140000	4	129810000	130140000	255,255,0	1.3379	0.03929	0.06257	0.73162	0.70956
4	78260000	78540000	4	78260000	78540000	255,255,0	1.0456	0.055603	0.046125	0.53571	0.77041
4	56210000	56750000	4	56210000	56750000	255,255,0	1.4198	0.049801	0.051686	0.92181	0.76269
4	139610000	139870000	4	139610000	139870000	255,255,0	1.296	0.031787	0.069089	0.67456	0.80473
4	86330000	86680000	4	86330000	86680000	255,255,0	1.342	0.049795	0.050875	0.73529	0.78758
4	55180000	55550000	4	55180000	55550000	255,255,0	1.4388	0.064182	0.036122	0.9152	0.75731
4	153340000	153670000	4	153340000	153670000	255,255,0	1.6304	0.054584	0.045558	0.86397	0.84926
4	38890000	39150000	4	38890000	39150000	255,255,0	1.4638	0.06041	0.039731	0.8284	0.84024
4	106440000	106610000	4	106440000	106610000	255,255,0	1.0057	0.060604	0.039415	0.625	0.54167
4	187210000	187530000	4	187210000	187530000	255,255,0	1.4467	0.052198	0.04718	0.75391	0.79297
4	122790000	123170000	4	122790000	123170000	255,255,0	1.433	0.055801	0.043445	0.86981	0.60388
4	153740000	154050000	4	153740000	154050000	255,255,0	1.5224	0.057592	0.041601	0.8375	0.85417
4	152030000	152540000	4	152030000	152540000	255,255,0	1.2638	0.049019	0.050112	0.90308	0.55846
4	106040000	106400000	4	106040000	106400000	255,255,0	1.2499	0.046823	0.052186	0.66358	0.79321
4	41270000	41660000	4	41270000	41660000	255,255,0	1.2806	0.043773	0.054686	0.80789	0.80263
4	154260000	154520000	4	154260000	154520000	255,255,0	1.5969	0.036855	0.06127	0.84024	0.86391
4	99070000	99360000	4	99070000	99360000	255,255,0	1.2653	0.05857	0.039094	0.78571	0.6619
4	53410000	53860000	4	53410000	53860000	255,255,0	1.4569	0.051133	0.045871	0.82411	0.92292
4	88190000	88410000	4	88190000	88410000	255,255,0	1.1693	0.040227	0.056534	0.6281	0.71074
4	119930000	120220000	4	119930000	120220000	255,255,0	1.369	0.048555	0.04774	0.76667	0.7
4	41680000	41910000	4	41680000	41910000	255,255,0	1.2403	0.051643	0.044382	0.7803	0.76515
4	15470000	15690000	4	15470000	15690000	255,255,0	1.4502	0.055171	0.040642	0.77686	0.79339
4	77080000	77320000	4	77080000	77320000	255,255,0	1.463	0.039848	0.055921	0.79861	0.82639
4	3050000	3480000	4	3050000	3480000	255,255,0	1.334	0.056991	0.038073	0.75541	0.80303
4	4460000	4910000	4	4460000	4910000	255,255,0	1.2158	0.054836	0.039888	0.71739	0.74506
4	85680000	85900000	4	85680000	85900000	255,255,0	1.2599	0.031121	0.06338	0.56198	0.82645
4	111240000	111440000	4	111240000	111440000	255,255,0	1.2767	0.03058	0.063888	0.65	0.79
4	159780000	160130000	4	159780000	160130000	255,255,0	1.5202	0.04351	0.050516	0.85948	0.87908
4	68840000	69060000	4	68840000	69060000	255,255,0	1.1467	0.043536	0.050175	0.66116	0.77686
4	81280000	81490000	4	81280000	81490000	255,255,0	1.2109	0.06308	0.029787	0.80909	0.51818
4	100030000	100380000	4	100030000	100380000	255,255,0	1.4426	0.041979	0.050859	0.84641	0.74183
4	86430000	86670000	4	86430000	86670000	255,255,0	1.1233	0.04942	0.043236	0.50694	0.79861
4	173940000	174190000	4	173940000	174190000	255,255,0	1.5544	0.04574	0.046865	0.83974	0.77564
4	164010000	164260000	4	164010000	164260000	255,255,0	1.4482	0.054133	0.038318	0.82692	0.77564
4	185180000	185470000	4	185180000	185470000	255,255,0	1.8852	0.052338	0.039887	0.88095	0.89048
4	141270000	141540000	4	141270000	141540000	255,255,0	1.4804	0.054024	0.038076	0.80769	0.81868
4	3530000	3950000	4	3530000	3950000	255,255,0	1.3793	0.040685	0.05097	0.79819	0.78458
4	123650000	123850000	4	123650000	123850000	255,255,0	1.3912	0.039358	0.051926	0.63	0.79
4	139110000	139460000	4	139110000	139460000	255,255,0	1.4291	0.05023	0.041017	0.87908	0.67647
4	26860000	27010000	4	26860000	27010000	255,255,0	1.0453	0.014023	0.077188	0.51786	0.625
4	14840000	15220000	4	14840000	15220000	255,255,0	1.2224	0.047536	0.043574	0.6482	0.76454
4	39460000	39980000	4	39460000	39980000	255,255,0	1.3435	0.048199	0.041575	0.84467	0.82396
4	123220000	123510000	4	123220000	123510000	255,255,0	1.616	0.044246	0.045294	0.77619	0.85238
4	16020000	16280000	4	16020000	16280000	255,255,0	1.5329	0.034089	0.055009	0.80473	0.81657
4	48130000	48300000	4	48130000	48300000	255,255,0	1.0861	0.060386	0.028398	0.70833	0.65278
4	124270000	124600000	4	124270000	124600000	255,255,0	1.5965	0.026216	0.062373	0.78309	0.88603
4	184180000	184350000	4	184180000	184350000	255,255,0	1.316	0.047447	0.040741	0.68056	0.70833
4	184370000	184600000	4	184370000	184600000	255,255,0	1.5263	0.049589	0.038445	0.81061	0.73485
4	37420000	37580000	4	37420000	37580000	255,255,0	0.89835	0.050835	0.037002	0.54688	0.57812
4	77960000	78140000	4	77960000	78140000	255,255,0	1.1916	0.039639	0.048088	0.69136	0.69136
4	73170000	73340000	4	73170000	73340000	255,255,0	1.0018	0.064478	0.023243	0.65278	0.54167
4	38740000	38880000	4	38740000	38880000	255,255,0	0.93174	0.054442	0.032942	0.57143	0.57143
4	48120000	48560000	4	48120000	48560000	255,255,0	1.2348	0.047537	0.039796	0.87397	0.66736
4	17330000	17480000	4	17330000	17480000	255,255,0	1.0282	0.027828	0.059466	0.51786	0.625
4	15790000	16010000	4	15790000	16010000	255,255,0	1.3297	0.050954	0.036318	0.72727	0.77686
4	185920000	186070000	4	185920000	186070000	255,255,0	1.1205	0.038463	0.048543	0.55357	0.625
4	2740000	2960000	4	2740000	2960000	255,255,0	1.4183	0.039941	0.046915	0.80992	0.79339
4	17490000	17820000	4	17490000	17820000	255,255,0	1.6328	0.055431	0.031164	0.90074	0.81985
4	119660000	119860000	4	119660000	119860000	255,255,0	1.0187	0.042895	0.04348	0.59759	0.58963
4	40040000	40340000	4	40040000	40340000	255,255,0	1.323	0.040383	0.04596	0.75556	0.87111
4	88590000	88770000	4	88590000	88770000	255,255,0	1.0138	0.042463	0.043457	0.61728	0.61728
4	187640000	187870000	4	187640000	187870000	255,255,0	1.5246	0.041893	0.043301	0.81061	0.7803
4	26020000	26430000	4	26020000	26430000	255,255,0	1.3775	0.046437	0.038445	0.77857	0.79286
4	140970000	141210000	4	140970000	141210000	255,255,0	1.0564	0.029259	0.055341	0.51222	0.76798
4	40350000	40720000	4	40350000	40720000	255,255,0	1.1564	0.038411	0.045729	0.80634	0.69512
4	86700000	86910000	4	86700000	86910000	255,255,0	1.0651	0.036833	0.047081	0.71818	0.57273
4	40930000	41240000	4	40930000	41240000	255,255,0	1.2889	0.044667	0.039084	0.80417	0.79583
4	89140000	89440000	4	89140000	89440000	255,255,0	1.3541	0.03687	0.046151	0.72	0.81778
4	78600000	78870000	4	78600000	78870000	255,255,0	1.2022	0.040951	0.041899	0.67582	0.78571
4	108940000	109120000	4	108940000	109120000	255,255,0	1.0542	0.063348	0.019501	0.71605	0.51852
4	110920000	111240000	4	110920000	111240000	255,255,0	1.5486	0.044446	0.038241	0.90234	0.75391
4	113540000	113710000	4	113540000	113710000	255,255,0	1.047	0.044007	0.038537	0.59722	0.625
4	120230000	120430000	4	120230000	120430000	255,255,0	1.0153	0.034609	0.047798	0.56	0.59
4	128690000	129040000	4	128690000	129040000	255,255,0	1.2599	0.04184	0.040303	0.69608	0.69608
4	89730000	89950000	4	89730000	89950000	255,255,0	1.1996	0.033843	0.048285	0.64463	0.72727
4	108490000	108670000	4	108490000	108670000	255,255,0	1.0856	0.03934	0.042401	0.61728	0.66667
4	55840000	56200000	4	55840000	56200000	255,255,0	1.2522	0.038581	0.043122	0.71914	0.84259
4	25420000	25790000	4	25420000	25790000	255,255,0	1.459	0.044627	0.036019	0.90351	0.71053
4	82600000	82780000	4	82600000	82780000	255,255,0	1.0938	0.029468	0.050188	0.54321	0.74074
4	25160000	25380000	4	25160000	25380000	255,255,0	1.366	0.020097	0.059467	0.72727	0.77686
4	83190000	83360000	4	83190000	83360000	255,255,0	1.0065	0.029982	0.049009	0.65278	0.59722
4	147260000	147480000	4	147260000	147480000	255,255,0	0.99793	0.0488	0.029869	0.6281	0.57851
4	10410000	10560000	4	10410000	10560000	255,255,0	0.98262	0.021311	0.057087	0.51786	0.58929
4	57440000	57700000	4	57440000	57700000	255,255,0	1.2866	0.033728	0.044526	0.80473	0.80473
4	24470000	24700000	4	24470000	24700000	255,255,0	1.1616	0.052877	0.025069	0.79545	0.50758
4	2220000	2460000	4	2220000	2460000	255,255,0	1.4894	0.041393	0.035864	0.85417	0.84028
4	76810000	77050000	4	76810000	77050000	255,255,0	1.2394	0.035605	0.041636	0.77083	0.72917
4	47690000	47950000	4	47690000	47950000	255,255,0	0.78123	0.035716	0.041496	0.60347	0.50381
4	15230000	15450000	4	15230000	15450000	255,255,0	1.2284	0.02833	0.048348	0.72355	0.68802
4	186380000	186540000	4	186380000	186540000	255,255,0	1.1808	0.032427	0.044161	0.61719	0.67622
4	103370000	103540000	4	103370000	103540000	255,255,0	1.1434	0.043826	0.032356	0.70833	0.65278
4	183840000	183990000	4	183840000	183990000	255,255,0	0.92037	0.050229	0.025615	0.51786	0.51786
4	155550000	155720000	4	155550000	155720000	255,255,0	1.011	0.040284	0.035203	0.54167	0.70833
4	154050000	154260000	4	154050000	154260000	255,255,0	1.295	0.03802	0.037305	0.79091	0.75455
4	110760000	110900000	4	110760000	110900000	255,255,0	0.9375	0.018382	0.056282	0.53061	0.53061
4	142760000	143000000	4	142760000	143000000	255,255,0	0.79432	0.032149	0.042209	0.52645	0.50347
4	53880000	54070000	4	53880000	54070000	255,255,0	1.0538	0.036579	0.03728	0.74444	0.63333
4	151790000	152020000	4	151790000	152020000	255,255,0	1.377	0.023893	0.049672	0.75	0.82576
4	71530000	71690000	4	71530000	71690000	255,255,0	0.91459	0.0571	0.016461	0.60938	0.54688
4	88940000	89130000	4	88940000	89130000	255,255,0	1.1173	0.035477	0.037757	0.61111	0.7
4	99660000	100010000	4	99660000	100010000	255,255,0	1.2152	0.026356	0.046827	0.52614	0.85948
4	184000000	184180000	4	184000000	184180000	255,255,0	1.2421	0.021402	0.051251	0.61728	0.71605
4	185650000	185910000	4	185650000	185910000	255,255,0	1.5267	0.035601	0.03672	0.84024	0.7929
4	159910000	160120000	4	159910000	160120000	255,255,0	1.0846	0.022186	0.049408	0.51818	0.80909
4	113240000	113460000	4	113240000	113460000	255,255,0	1.1715	0.036566	0.034993	0.67769	0.69421
4	152560000	152730000	4	152560000	152730000	255,255,0	1.0462	0.041272	0.02998	0.68056	0.59722
4	77430000	77680000	4	77430000	77680000	255,255,0	1.0478	0.047888	0.023338	0.72436	0.62179
4	56920000	57170000	4	56920000	57170000	255,255,0	1.0822	0.026964	0.043509	0.63462	0.80128
4	42280000	42540000	4	42280000	42540000	255,255,0	1.0339	0.028421	0.041951	0.66272	0.69822
4	109550000	109740000	4	109550000	109740000	255,255,0	1.1501	0.035036	0.035036	0.72222	0.63333
4	37590000	37800000	4	37590000	37800000	255,255,0	1.2232	0.040767	0.028574	0.71818	0.77273
4	17840000	18050000	4	17840000	18050000	255,255,0	0.84968	0.039282	0.029808	0.60909	0.5
4	69120000	69330000	4	69120000	69330000	255,255,0	0.9559	0.036799	0.032012	0.60909	0.64545
4	124030000	124260000	4	124030000	124260000	255,255,0	1.1086	0.047279	0.021218	0.7197	0.53788
4	159620000	159780000	4	159620000	159780000	255,255,0	1.0329	0.037408	0.031014	0.69705	0.5724
4	39190000	39460000	4	39190000	39460000	255,255,0	1.1422	0.031366	0.036651	0.66484	0.77473
4	74790000	75010000	4	74790000	75010000	255,255,0	1.1138	0.014004	0.053795	0.5124	0.82645
4	1720000	1930000	4	1720000	1930000	255,255,0	1.2525	0.035001	0.032769	0.77273	0.71818
4	4220000	4420000	4	4220000	4420000	255,255,0	1.0477	0.034819	0.032611	0.69	0.59
4	6710000	6890000	4	6710000	6890000	255,255,0	1.1419	0.041124	0.025967	0.71605	0.66667
4	83770000	83970000	4	83770000	83970000	255,255,0	1.1585	0.048583	0.018053	0.77	0.59
4	110610000	110750000	4	110610000	110750000	255,255,0	0.90937	0.035987	0.030295	0.53061	0.53061
4	105830000	106040000	4	105830000	106040000	255,255,0	0.86116	0.032363	0.033449	0.51818	0.57273
4	166270000	166400000	4	166270000	166400000	255,255,0	0.80154	0.016193	0.049093	0.5	0.5
4	47950000	48110000	4	47950000	48110000	255,255,0	1.0002	0.024191	0.041064	0.67188	0.64062
4	76500000	76780000	4	76500000	76780000	255,255,0	1.3026	0.035563	0.029548	0.81122	0.81122
4	26450000	26730000	4	26450000	26730000	255,255,0	1.4106	0.036088	0.028965	0.85204	0.7602
4	83980000	84200000	4	83980000	84200000	255,255,0	1.2677	0.025745	0.039066	0.69421	0.79339
4	3740000	3910000	4	3740000	3910000	255,255,0	0.89474	0.014108	0.049407	0.51389	0.65278
4	128330000	128500000	4	128330000	128500000	255,255,0	0.89243	0.031514	0.031752	0.51389	0.51389
4	186090000	186330000	4	186090000	186330000	255,255,0	1.3837	0.037037	0.026049	0.74306	0.78472
4	7800000	8010000	4	7800000	8010000	255,255,0	0.98997	0.030458	0.03083	0.66364	0.59091
4	1960000	2200000	4	1960000	2200000	255,255,0	1.3463	0.026153	0.035077	0.79861	0.79861
4	175080000	175260000	4	175080000	175260000	255,255,0	1.0454	0.022332	0.038677	0.5679	0.66667
4	37810000	38050000	4	37810000	38050000	255,255,0	1.2413	0.023817	0.037138	0.72917	0.8125
4	720000	1010000	4	720000	1010000	255,255,0	1.0375	0.025843	0.035102	0.63333	0.71905
4	40720000	40920000	4	40720000	40920000	255,255,0	0.97761	0.019871	0.03887	0.57	0.75
4	123860000	124020000	4	123860000	124020000	255,255,0	0.96685	0.02822	0.030459	0.54688	0.57812
4	57240000	57420000	4	57240000	57420000	255,255,0	1.0309	0.02691	0.031127	0.71605	0.69136
4	7140000	7350000	4	7140000	7350000	255,255,0	1.0005	0.038665	0.01925	0.68182	0.55455
4	74530000	74730000	4	74530000	74730000	255,255,0	1.0725	0.042603	0.01515	0.77	0.57
4	173780000	173940000	4	173780000	173940000	255,255,0	0.91612	0.035395	0.022218	0.57812	0.51562
4	39470000	39690000	4	39470000	39690000	255,255,0	1.1698	0.037587	0.019385	0.82645	0.61157
4	6890000	7080000	4	6890000	7080000	255,255,0	0.96068	0.016285	0.040051	0.54566	0.6724
4	4980000	5180000	4	4980000	5180000	255,255,0	1.0064	0.032453	0.023331	0.73	0.51
4	99380000	99650000	4	99380000	99650000	255,255,0	1.0534	0.039037	0.016722	0.75275	0.52198
4	187380000	187510000	4	187380000	187510000	255,255,0	0.87153	0.018106	0.03764	0.5	0.5
4	71690000	71890000	4	71690000	71890000	255,255,0	1.1228	0.017726	0.038009	0.63	0.75
4	56030000	56190000	4	56030000	56190000	255,255,0	0.88951	0.01685	0.038655	0.51562	0.67188
4	129100000	129330000	4	129100000	129330000	255,255,0	1.2254	0.029746	0.024553	0.76515	0.64394
4	38190000	38320000	4	38190000	38320000	255,255,0	0.77154	0.034751	0.017005	0.5	0.5
4	140310000	140480000	4	140310000	140480000	255,255,0	0.96216	0.028472	0.022725	0.56944	0.68056
4	24700000	24940000	4	24700000	24940000	255,255,0	0.81922	0.028775	0.020444	0.54861	0.52083
4	103180000	103350000	4	103180000	103350000	255,255,0	0.81095	0.02316	0.025877	0.51389	0.54167
4	6560000	6710000	4	6560000	6710000	255,255,0	0.91695	0.026146	0.022577	0.58929	0.58929
4	4480000	4680000	4	4480000	4680000	255,255,0	1.0222	0.032161	0.01548	0.73	0.59
4	2490000	2700000	4	2490000	2700000	255,255,0	1.1373	0.022431	0.024331	0.75455	0.7
4	54330000	54490000	4	54330000	54490000	255,255,0	0.81398	0.020398	0.026287	0.51562	0.60938
4	139460000	139610000	4	139460000	139610000	255,255,0	0.90381	0.023166	0.023291	0.55357	0.55357
4	6350000	6550000	4	6350000	6550000	255,255,0	0.88016	0.018128	0.027402	0.51	0.65
4	41930000	42100000	4	41930000	42100000	255,255,0	0.76364	0.025451	0.014174	0.59722	0.51389
4	124290000	124450000	4	124290000	124450000	255,255,0	0.91692	0.020187	0.01561	0.64062	0.51562
4	25790000	25970000	4	25790000	25970000	255,255,0	0.85244	0.013671	0.016989	0.51852	0.59259
5	98410000	101640000	5	98410000	101640000	255,255,0	0.22226	0.41526	0.41668	0.41818	0.42014
5	159860000	162870000	5	159860000	162870000	255,255,0	0.77475	0.33015	0.33864	0.6302	0.58565
5	43630000	46400000	5	43630000	46400000	255,255,0	0.90561	0.37939	0.18868	0.45146	0.74982
5	62090000	63910000	5	62090000	63910000	255,255,0	0.48972	0.2704	0.28292	0.56298	0.49861
5	2170000	4870000	5	2170000	4870000	255,255,0	0.86315	0.25307	0.26899	0.49443	0.61081
5	154490000	156570000	5	154490000	156570000	255,255,0	0.8994	0.24133	0.26283	0.6471	0.63101
5	44920000	45940000	5	44920000	45940000	255,255,0	0.43364	0.12837	0.30122	0.40023	0.40292
5	7880000	10180000	5	7880000	10180000	255,255,0	1.1386	0.20681	0.20785	0.67894	0.61112
5	96540000	98170000	5	96540000	98170000	255,255,0	1.246	0.18744	0.21978	0.74195	0.68278
5	88010000	89600000	5	88010000	89600000	255,255,0	1.1078	0.18289	0.18613	0.70396	0.61503
5	129180000	130460000	5	129180000	130460000	255,255,0	1.024	0.19591	0.16285	0.49731	0.69287
5	143580000	144790000	5	143580000	144790000	255,255,0	0.92067	0.18208	0.17121	0.67022	0.44098
5	49430000	50200000	5	49430000	50200000	255,255,0	1.3448	0.14252	0.20488	0.84008	0.4973
